"","ID_DESA","waktu","Desa","Populasi","Kecamatan","DBD","DD","Total.D","X_rainmean","X_humidmean","tempt_mean","month"
"1",20012001,2022-01-01,"Kedung M.",5041,"Kedung",0,1,1,521.6666667,0.01767954,35.51969441,"2022-01"
"2",20012001,2022-02-01,"Kedung M.",5041,"Kedung",2,3,5,401.6666667,0.017860947,25.92178096,"2022-02"
"3",20012001,2022-03-01,"Kedung M.",5041,"Kedung",1,0,1,259.6666667,0.018273527,30.95449385,"2022-03"
"4",20012001,2022-07-01,"Kedung M.",5041,"Kedung",0,0,0,65,0.016877107,31.84589444,"2022-07"
"5",20012001,2022-08-01,"Kedung M.",5041,"Kedung",0,0,0,47,0.01647793,30.80268341,"2022-08"
"6",20012001,2022-09-01,"Kedung M.",5041,"Kedung",0,0,0,72,0.01659899,36.32948681,"2022-09"
"7",20012001,2023-01-01,"Kedung M.",5115,"Kedung",1,6,7,521.6666667,0.017745044,29.87944267,"2023-01"
"8",20012001,2023-02-01,"Kedung M.",5115,"Kedung",0,0,0,557.6666667,0.017761604,35.46428217,"2023-02"
"9",20012001,2023-03-01,"Kedung M.",5115,"Kedung",0,0,0,260,0.017737832,33.37968486,"2023-03"
"10",20012001,2023-07-01,"Kedung M.",5115,"Kedung",0,0,0,34,0.015854387,33.31348362,"2023-07"
"11",20012001,2023-08-01,"Kedung M.",5115,"Kedung",0,0,0,13,0.015028027,35.55882797,"2023-08"
"12",20012001,2023-09-01,"Kedung M.",5115,"Kedung",0,0,0,11,0.014111017,36.75005103,"2023-09"
"13",20012001,2024-01-01,"Kedung M.",5115,"Kedung",0,0,0,493.3333333,0.01877063,36.15423337,"2024-01"
"14",20012001,2024-02-01,"Kedung M.",5115,"Kedung",1,1,2,381.3333333,0.018959993,36.15423337,"2024-02"
"15",20012001,2024-03-01,"Kedung M.",5115,"Kedung",1,0,1,385.6666667,0.019074845,35.47481713,"2024-03"
"16",20012002,2022-01-01,"Kalianyar",536,"Kedung",0,0,0,527.75,0.017671137,35.97,"2022-01"
"17",20012002,2022-02-01,"Kalianyar",536,"Kedung",0,0,0,409,0.017854797,26.485,"2022-02"
"18",20012002,2022-03-01,"Kalianyar",536,"Kedung",0,0,0,266.75,0.018270438,31.23909091,"2022-03"
"19",20012002,2022-07-01,"Kalianyar",536,"Kedung",0,0,0,66,0.016873964,31.85545455,"2022-07"
"20",20012002,2022-08-01,"Kalianyar",536,"Kedung",0,0,0,47,0.016477209,30.49,"2022-08"
"21",20012002,2022-09-01,"Kalianyar",536,"Kedung",0,0,0,73,0.016601031,35.95333333,"2022-09"
"22",20012002,2023-01-01,"Kalianyar",537,"Kedung",0,0,0,527.75,0.017742372,29.622,"2023-01"
"23",20012002,2023-02-01,"Kalianyar",537,"Kedung",0,0,0,574.5,0.01775905,37.25,"2023-02"
"24",20012002,2023-03-01,"Kalianyar",537,"Kedung",0,0,0,266.5,0.017733471,33.372,"2023-03"
"25",20012002,2023-07-01,"Kalianyar",537,"Kedung",0,0,0,35,0.015852806,33.44384615,"2023-07"
"26",20012002,2023-08-01,"Kalianyar",537,"Kedung",0,0,0,12,0.015045634,35.09571429,"2023-08"
"27",20012002,2023-09-01,"Kalianyar",537,"Kedung",0,0,0,11,0.01413436,36.24384615,"2023-09"
"28",20012002,2024-01-01,"Kalianyar",537,"Kedung",0,0,0,498.5,0.018767211,36.278,"2024-01"
"29",20012002,2024-02-01,"Kalianyar",537,"Kedung",0,1,1,389.75,0.018956072,36.278,"2024-02"
"30",20012002,2024-03-01,"Kalianyar",537,"Kedung",0,1,1,395.25,0.019070409,36.234,"2024-03"
"31",20012003,2022-01-01,"Karangaji",4870,"Kedung",0,4,4,520.5,0.017680871,35.62061395,"2022-01"
"32",20012003,2022-02-01,"Karangaji",4870,"Kedung",0,1,1,399.5,0.017861006,26.04800593,"2022-02"
"33",20012003,2022-03-01,"Karangaji",4870,"Kedung",0,1,1,258,0.018273058,31.01827589,"2022-03"
"34",20012003,2022-07-01,"Karangaji",4870,"Kedung",0,0,0,67,0.016876711,31.84803699,"2022-07"
"35",20012003,2022-08-01,"Karangaji",4870,"Kedung",0,0,0,48,0.016477156,30.73260685,"2022-08"
"36",20012003,2022-09-01,"Karangaji",4870,"Kedung",0,0,0,73,0.016597782,36.24518575,"2022-09"
"37",20012003,2023-01-01,"Karangaji",4901,"Kedung",0,2,2,520.5,0.017744523,29.8217463,"2023-01"
"38",20012003,2023-02-01,"Karangaji",4901,"Kedung",0,0,0,559,0.017761083,35.86448558,"2023-02"
"39",20012003,2023-03-01,"Karangaji",4901,"Kedung",0,1,1,260.5,0.017737567,33.37796258,"2023-03"
"40",20012003,2023-07-01,"Karangaji",4901,"Kedung",0,1,1,34,0.015853809,33.34269962,"2023-07"
"41",20012003,2023-08-01,"Karangaji",4901,"Kedung",0,0,0,12,0.015024356,35.45503796,"2023-08"
"42",20012003,2023-09-01,"Karangaji",4901,"Kedung",0,0,0,11,0.014106484,36.63660371,"2023-09"
"43",20012003,2024-01-01,"Karangaji",4901,"Kedung",0,1,1,485.5,0.018770181,36.18197114,"2024-01"
"44",20012003,2024-02-01,"Karangaji",4901,"Kedung",0,1,1,381,0.018959578,36.18197114,"2024-02"
"45",20012003,2024-03-01,"Karangaji",4901,"Kedung",0,6,6,383,0.019074564,35.64496023,"2024-03"
"46",20012004,2022-01-01,"Tedunan",2850,"Kedung",1,1,2,518.5,0.017676658,34.704887,"2022-01"
"47",20012004,2022-02-01,"Tedunan",2850,"Kedung",0,2,2,399.25,0.017820378,27.38395648,"2022-02"
"48",20012004,2022-03-01,"Tedunan",2850,"Kedung",0,0,0,258,0.018232244,31.39179442,"2022-03"
"49",20012004,2022-07-01,"Tedunan",2850,"Kedung",0,0,0,71,0.016838439,32.26475436,"2022-07"
"50",20012004,2022-08-01,"Tedunan",2850,"Kedung",0,0,0,48,0.016440376,32.45209103,"2022-08"
"51",20012004,2022-09-01,"Tedunan",2850,"Kedung",0,0,0,75,0.016562529,37.61695652,"2022-09"
"52",20012004,2023-01-01,"Tedunan",2874,"Kedung",0,0,0,518.5,0.017704441,29.94401395,"2023-01"
"53",20012004,2023-02-01,"Tedunan",2874,"Kedung",0,0,0,563.25,0.017721859,32.24278137,"2023-02"
"54",20012004,2023-03-01,"Tedunan",2874,"Kedung",0,0,0,262.25,0.017696187,33.47835055,"2023-03"
"55",20012004,2023-07-01,"Tedunan",2874,"Kedung",0,0,0,35,0.0158191,34.40067233,"2023-07"
"56",20012004,2023-08-01,"Tedunan",2874,"Kedung",0,0,0,12,0.014997111,37.51069105,"2023-08"
"57",20012004,2023-09-01,"Tedunan",2874,"Kedung",0,0,0,11,0.014084043,38.73877853,"2023-09"
"58",20012004,2024-01-01,"Tedunan",2874,"Kedung",0,0,0,479.5,0.018727856,35.41717211,"2024-01"
"59",20012004,2024-02-01,"Tedunan",2874,"Kedung",2,2,4,382.75,0.018915071,35.41717211,"2024-02"
"60",20012004,2024-03-01,"Tedunan",2874,"Kedung",1,5,6,382.75,0.019031983,34.93346252,"2024-03"
"61",20012005,2022-01-01,"Sowan Lor",8590,"Kedung",0,3,3,526.6666667,0.017656007,35.08333333,"2022-01"
"62",20012005,2022-02-01,"Sowan Lor",8590,"Kedung",0,0,0,407,0.017757766,28.48,"2022-02"
"63",20012005,2022-03-01,"Sowan Lor",8590,"Kedung",0,0,0,267,0.018174366,31.64090909,"2022-03"
"64",20012005,2022-07-01,"Sowan Lor",8590,"Kedung",0,0,0,69,0.016784358,33.03181818,"2022-07"
"65",20012005,2022-08-01,"Sowan Lor",8590,"Kedung",0,0,0,48,0.016392189,32.87333333,"2022-08"
"66",20012005,2022-09-01,"Sowan Lor",8590,"Kedung",0,1,1,74,0.016520329,38.39833333,"2022-09"
"67",20012005,2023-01-01,"Sowan Lor",8698,"Kedung",0,0,0,526.6666667,0.017648318,31.435,"2023-01"
"68",20012005,2023-02-01,"Sowan Lor",8698,"Kedung",0,0,0,585.6666667,0.01766645,28.02,"2023-02"
"69",20012005,2023-03-01,"Sowan Lor",8698,"Kedung",0,0,0,269.3333333,0.017636382,32.052,"2023-03"
"70",20012005,2023-07-01,"Sowan Lor",8698,"Kedung",0,0,0,37,0.015771822,35.12692308,"2023-07"
"71",20012005,2023-08-01,"Sowan Lor",8698,"Kedung",0,0,0,12,0.014988981,38.60571429,"2023-08"
"72",20012005,2023-09-01,"Sowan Lor",8698,"Kedung",0,0,0,10,0.014090779,40.63307692,"2023-09"
"73",20012005,2024-01-01,"Sowan Lor",8698,"Kedung",0,2,2,482,0.018667822,34.414,"2024-01"
"74",20012005,2024-02-01,"Sowan Lor",8698,"Kedung",6,10,16,392.6666667,0.018852195,34.414,"2024-02"
"75",20012005,2024-03-01,"Sowan Lor",8698,"Kedung",0,13,13,397.3333333,0.018969782,34.01,"2024-03"
"76",20012006,2022-01-01,"Sowan Kidul",6269,"Kedung",1,1,2,527.6666667,0.017661476,35.46223046,"2022-01"
"77",20012006,2022-02-01,"Sowan Kidul",6269,"Kedung",0,1,1,408,0.017794507,27.62748147,"2022-02"
"78",20012006,2022-03-01,"Sowan Kidul",6269,"Kedung",0,0,0,267.3333333,0.018210895,31.4692011,"2022-03"
"79",20012006,2022-07-01,"Sowan Kidul",6269,"Kedung",0,0,0,68,0.01681837,32.52912555,"2022-07"
"80",20012006,2022-08-01,"Sowan Kidul",6269,"Kedung",0,0,0,48,0.016424571,31.85486925,"2022-08"
"81",20012006,2022-09-01,"Sowan Kidul",6269,"Kedung",0,0,0,74,0.01655124,37.35351739,"2022-09"
"82",20012006,2023-01-01,"Sowan Kidul",6370,"Kedung",1,3,4,527.6666667,0.017684089,30.66025509,"2023-01"
"83",20012006,2023-02-01,"Sowan Kidul",6370,"Kedung",0,0,0,583,0.017701717,31.96423362,"2023-02"
"84",20012006,2023-03-01,"Sowan Kidul",6370,"Kedung",0,0,0,268.6666667,0.017673168,32.61607241,"2023-03"
"85",20012006,2023-07-01,"Sowan Kidul",6370,"Kedung",0,0,0,36,0.015802649,34.40769788,"2023-07"
"86",20012006,2023-08-01,"Sowan Kidul",6370,"Kedung",1,0,1,12,0.015011625,37.10579446,"2023-08"
"87",20012006,2023-09-01,"Sowan Kidul",6370,"Kedung",0,0,0,11,0.014108775,38.75743753,"2023-09"
"88",20012006,2024-01-01,"Sowan Kidul",6370,"Kedung",0,2,2,488,0.018705576,35.21053862,"2024-01"
"89",20012006,2024-02-01,"Sowan Kidul",6370,"Kedung",3,7,10,392.3333333,0.018891575,35.21053862,"2024-02"
"90",20012006,2024-03-01,"Sowan Kidul",6370,"Kedung",2,10,12,396.6666667,0.019007972,34.96037655,"2024-03"
"91",20012007,2022-01-01,"Wanusobo",2696,"Kedung",0,1,1,534.7169118,0.017648724,35.20724887,"2022-01"
"92",20012007,2022-02-01,"Wanusobo",2696,"Kedung",0,0,0,414.6974513,0.017771063,28.20119003,"2022-02"
"93",20012007,2022-03-01,"Wanusobo",2696,"Kedung",0,0,0,274.8026462,0.018191121,31.58475324,"2022-03"
"94",20012007,2022-07-01,"Wanusobo",2696,"Kedung",0,0,0,66,0.016799844,32.86741622,"2022-07"
"95",20012007,2022-08-01,"Wanusobo",2696,"Kedung",0,0,0,47,0.016409604,32.54025208,"2022-08"
"96",20012007,2022-09-01,"Wanusobo",2696,"Kedung",0,0,0,73,0.016539988,38.0566339,"2022-09"
"97",20012007,2023-01-01,"Wanusobo",2713,"Kedung",0,0,0,534.7169118,0.01766518,31.18162533,"2023-01"
"98",20012007,2023-02-01,"Wanusobo",2713,"Kedung",0,0,0,599.4532689,0.01768297,29.30993284,"2023-02"
"99",20012007,2023-03-01,"Wanusobo",2713,"Kedung",0,0,0,274.3155925,0.017652086,32.23647577,"2023-03"
"100",20012007,2023-07-01,"Wanusobo",2713,"Kedung",0,0,0,36,0.015787241,34.89170572,"2023-07"
"101",20012007,2023-08-01,"Wanusobo",2713,"Kedung",0,0,0,12,0.015021674,38.11517645,"2023-08"
"102",20012007,2023-09-01,"Wanusobo",2713,"Kedung",0,0,0,10,0.014127351,40.01966274,"2023-09"
"103",20012007,2024-01-01,"Wanusobo",2713,"Kedung",0,0,0,494.2507789,0.018684987,34.67450215,"2024-01"
"104",20012007,2024-02-01,"Wanusobo",2713,"Kedung",0,0,0,400.7363723,0.018869949,34.67450215,"2024-02"
"105",20012007,2024-03-01,"Wanusobo",2713,"Kedung",0,1,1,407.9273017,0.01898594,34.32081372,"2024-03"
"106",20012008,2022-01-01,"Surodadi",3972,"Kedung",0,0,0,534.75,0.017662935,35.97,"2022-01"
"107",20012008,2022-02-01,"Surodadi",3972,"Kedung",0,1,1,416.75,0.017841827,26.485,"2022-02"
"108",20012008,2022-03-01,"Surodadi",3972,"Kedung",0,1,1,275.25,0.018260094,31.23909091,"2022-03"
"109",20012008,2022-07-01,"Surodadi",3972,"Kedung",0,0,0,65,0.016864092,31.85545455,"2022-07"
"110",20012008,2022-08-01,"Surodadi",3972,"Kedung",0,0,0,46,0.016469723,30.49,"2022-08"
"111",20012008,2022-09-01,"Surodadi",3972,"Kedung",0,0,0,73,0.0165962,35.95333333,"2022-09"
"112",20012008,2023-01-01,"Surodadi",3992,"Kedung",3,0,3,534.75,0.017732538,29.622,"2023-01"
"113",20012008,2023-02-01,"Surodadi",3992,"Kedung",0,0,0,592.25,0.01774944,37.25,"2023-02"
"114",20012008,2023-03-01,"Surodadi",3992,"Kedung",2,0,2,272.5,0.017721976,33.372,"2023-03"
"115",20012008,2023-07-01,"Surodadi",3992,"Kedung",0,0,0,35,0.015844937,33.44384615,"2023-07"
"116",20012008,2023-08-01,"Surodadi",3992,"Kedung",0,0,0,12,0.015055731,35.09571429,"2023-08"
"117",20012008,2023-09-01,"Surodadi",3992,"Kedung",0,0,0,11,0.014150297,36.24384615,"2023-09"
"118",20012008,2024-01-01,"Surodadi",3992,"Kedung",0,0,0,506.5,0.018756321,36.278,"2024-01"
"119",20012008,2024-02-01,"Surodadi",3992,"Kedung",0,7,7,398.5,0.018944391,36.278,"2024-02"
"120",20012008,2024-03-01,"Surodadi",3992,"Kedung",1,6,7,406.25,0.019058575,36.234,"2024-03"
"121",20012009,2022-01-01,"Panggung",2085,"Kedung",0,0,0,541,0.017654334,35.97,"2022-01"
"122",20012009,2022-02-01,"Panggung",2085,"Kedung",0,0,0,424.5,0.017842496,26.485,"2022-02"
"123",20012009,2022-03-01,"Panggung",2085,"Kedung",0,0,0,283,0.018264257,31.23909091,"2022-03"
"124",20012009,2022-07-01,"Panggung",2085,"Kedung",0,0,0,64,0.016867678,31.85545455,"2022-07"
"125",20012009,2022-08-01,"Panggung",2085,"Kedung",0,0,0,45,0.016475764,30.49,"2022-08"
"126",20012009,2022-09-01,"Panggung",2085,"Kedung",0,0,0,73,0.01660511,35.95333333,"2022-09"
"127",20012009,2023-01-01,"Panggung",2099,"Kedung",0,0,0,541,0.017737028,29.622,"2023-01"
"128",20012009,2023-02-01,"Panggung",2099,"Kedung",0,0,0,606.5,0.017753945,37.25,"2023-02"
"129",20012009,2023-03-01,"Panggung",2099,"Kedung",0,0,0,277.5,0.017724748,33.372,"2023-03"
"130",20012009,2023-07-01,"Panggung",2099,"Kedung",0,0,0,35,0.015849646,33.44384615,"2023-07"
"131",20012009,2023-08-01,"Panggung",2099,"Kedung",0,0,0,12,0.015080851,35.09571429,"2023-08"
"132",20012009,2023-09-01,"Panggung",2099,"Kedung",0,0,0,11,0.014181046,36.24384615,"2023-09"
"133",20012009,2024-01-01,"Panggung",2099,"Kedung",0,0,0,516.5,0.018760374,36.278,"2024-01"
"134",20012009,2024-02-01,"Panggung",2099,"Kedung",0,0,0,406.5,0.018948228,36.278,"2024-02"
"135",20012009,2024-03-01,"Panggung",2099,"Kedung",1,0,1,416,0.019061538,36.234,"2024-03"
"136",20012010,2022-01-01,"Bulak Baru",926,"Kedung",0,0,0,550.3801152,0.017641607,36.49572676,"2022-01"
"137",20012010,2022-02-01,"Bulak Baru",926,"Kedung",0,0,0,433.6879492,0.017832079,29.31078132,"2022-02"
"138",20012010,2022-03-01,"Bulak Baru",926,"Kedung",0,0,0,293.0340322,0.018258411,32.42914511,"2022-03"
"139",20012010,2022-07-01,"Bulak Baru",926,"Kedung",0,0,0,63,0.016861843,31.84350621,"2022-07"
"140",20012010,2022-08-01,"Bulak Baru",926,"Kedung",0,0,0,44,0.016473594,31.9607206,"2022-08"
"141",20012010,2022-09-01,"Bulak Baru",926,"Kedung",0,0,0,73,0.016607104,35.03440677,"2022-09"
"142",20012010,2023-01-01,"Bulak Baru",925,"Kedung",0,0,0,550.3801152,0.017731832,31.32601185,"2023-01"
"143",20012010,2023-02-01,"Bulak Baru",925,"Kedung",0,0,0,627.8848474,0.017748937,28.73322653,"2023-02"
"144",20012010,2023-03-01,"Bulak Baru",925,"Kedung",0,0,0,282.7680529,0.017717004,32.57223817,"2023-03"
"145",20012010,2023-07-01,"Bulak Baru",925,"Kedung",0,0,0,35,0.015846247,33.56314569,"2023-07"
"146",20012010,2023-08-01,"Bulak Baru",925,"Kedung",0,0,0,11,0.015106325,36.27181126,"2023-08"
"147",20012010,2023-09-01,"Bulak Baru",925,"Kedung",0,0,0,11,0.014215224,36.49154434,"2023-09"
"148",20012010,2024-01-01,"Bulak Baru",925,"Kedung",0,0,0,527.1412926,0.018753999,33.29143391,"2024-01"
"149",20012010,2024-02-01,"Bulak Baru",925,"Kedung",0,2,2,419.7157172,0.018941054,33.29143391,"2024-02"
"150",20012010,2024-03-01,"Bulak Baru",925,"Kedung",0,3,3,429.3696341,0.019053631,36.17879869,"2024-03"
"151",20012011,2022-01-01,"Jondang",2556,"Kedung",0,0,0,536.7337376,0.017647755,35.84112759,"2022-01"
"152",20012011,2022-02-01,"Jondang",2556,"Kedung",0,2,2,417.2674467,0.017788403,26.77496293,"2022-02"
"153",20012011,2022-03-01,"Jondang",2556,"Kedung",0,0,0,277.4736729,0.018209772,31.2974931,"2022-03"
"154",20012011,2022-07-01,"Jondang",2556,"Kedung",0,0,0,66,0.01681711,32.02643292,"2022-07"
"155",20012011,2022-08-01,"Jondang",2556,"Kedung",0,0,0,47,0.016427102,30.83640517,"2022-08"
"156",20012011,2022-09-01,"Jondang",2556,"Kedung",0,0,0,73,0.016557946,36.30870144,"2022-09"
"157",20012011,2023-01-01,"Jondang",2619,"Kedung",0,1,1,536.7337376,0.017683613,29.88551017,"2023-01"
"158",20012011,2023-02-01,"Jondang",2619,"Kedung",0,0,0,602.0011007,0.01770116,35.90846723,"2023-02"
"159",20012011,2023-03-01,"Jondang",2619,"Kedung",0,0,0,274.8730737,0.01767032,33.18014483,"2023-03"
"160",20012011,2023-07-01,"Jondang",2619,"Kedung",0,0,0,36,0.015803469,33.68847268,"2023-07"
"161",20012011,2023-08-01,"Jondang",2619,"Kedung",0,0,0,12,0.015042283,35.60587463,"2023-08"
"162",20012011,2023-09-01,"Jondang",2619,"Kedung",0,0,0,11,0.014148052,36.88179815,"2023-09"
"163",20012011,2024-01-01,"Jondang",2619,"Kedung",0,0,0,500.6121677,0.018704172,36.00707724,"2024-01"
"164",20012011,2024-02-01,"Jondang",2619,"Kedung",0,0,0,402.0617894,0.018889825,36.00707724,"2024-02"
"165",20012011,2024-03-01,"Jondang",2619,"Kedung",0,2,2,410.1099474,0.019004883,35.9107531,"2024-03"
"166",20012012,2022-01-01,"Bugel",8014,"Kedung",3,9,12,541.6666667,0.017641672,35.88084771,"2022-01"
"167",20012012,2022-02-01,"Bugel",8014,"Kedung",1,2,3,422,0.01779493,28.25941754,"2022-02"
"168",20012012,2022-03-01,"Bugel",8014,"Kedung",0,3,3,282.6666667,0.018219067,31.84025223,"2022-03"
"169",20012012,2022-07-01,"Bugel",8014,"Kedung",0,1,1,64,0.016825561,32.24288477,"2022-07"
"170",20012012,2022-08-01,"Bugel",8014,"Kedung",0,1,1,47,0.016437257,31.86185757,"2022-08"
"171",20012012,2022-09-01,"Bugel",8014,"Kedung",0,1,1,73,0.016570136,36.40755763,"2022-09"
"172",20012012,2023-01-01,"Bugel",8067,"Kedung",0,5,5,541.6666667,0.017693052,30.89533791,"2023-01"
"173",20012012,2023-02-01,"Bugel",8067,"Kedung",0,0,0,612,0.017710497,30.82960048,"2023-02"
"174",20012012,2023-03-01,"Bugel",8067,"Kedung",0,0,0,278,0.017678586,32.61800904,"2023-03"
"175",20012012,2023-07-01,"Bugel",8067,"Kedung",0,0,0,36,0.015812283,34.05170946,"2023-07"
"176",20012012,2023-08-01,"Bugel",8067,"Kedung",0,0,0,12,0.015066033,36.72745653,"2023-08"
"177",20012012,2023-09-01,"Bugel",8067,"Kedung",0,0,0,10,0.014175521,37.80417077,"2023-09"
"178",20012012,2024-01-01,"Bugel",8067,"Kedung",0,2,2,507,0.018713594,34.48412413,"2024-01"
"179",20012012,2024-02-01,"Bugel",8067,"Kedung",3,15,18,408.3333333,0.018899382,34.48412413,"2024-02"
"180",20012012,2024-03-01,"Bugel",8067,"Kedung",2,9,11,417,0.019013493,35.47099432,"2024-03"
"181",20012013,2022-01-01,"Dongos",8457,"Kedung",2,8,10,536,0.017630031,32.86295024,"2022-01"
"182",20012013,2022-02-01,"Dongos",8457,"Kedung",0,2,2,416.5,0.017693772,29.12436519,"2022-02"
"183",20012013,2022-03-01,"Dongos",8457,"Kedung",0,0,0,279,0.018116713,31.32863034,"2022-03"
"184",20012013,2022-07-01,"Dongos",8457,"Kedung",0,0,0,65,0.01673079,32.9431586,"2022-07"
"185",20012013,2022-08-01,"Dongos",8457,"Kedung",0,0,0,48,0.016345729,32.65461624,"2022-08"
"186",20012013,2022-09-01,"Dongos",8457,"Kedung",0,0,0,73,0.016480877,36.52264368,"2022-09"
"187",20012013,2023-01-01,"Dongos",8523,"Kedung",0,4,4,536,0.017592694,31.52014135,"2023-01"
"188",20012013,2023-02-01,"Dongos",8523,"Kedung",0,0,0,608.5,0.017611129,26.65386841,"2023-02"
"189",20012013,2023-03-01,"Dongos",8523,"Kedung",0,0,0,275,0.0175768,31.89255348,"2023-03"
"190",20012013,2023-07-01,"Dongos",8523,"Kedung",0,0,0,38,0.015725456,34.97092984,"2023-07"
"191",20012013,2023-08-01,"Dongos",8523,"Kedung",0,0,0,12,0.014990175,37.96549559,"2023-08"
"192",20012013,2023-09-01,"Dongos",8523,"Kedung",0,1,1,10,0.014109115,39.34345346,"2023-09"
"193",20012013,2024-01-01,"Dongos",8523,"Kedung",0,2,2,493.5,0.018608152,33.52749799,"2024-01"
"194",20012013,2024-02-01,"Dongos",8523,"Kedung",1,4,5,404.75,0.018790111,33.52749799,"2024-02"
"195",20012013,2024-03-01,"Dongos",8523,"Kedung",0,13,13,414.5,0.01890729,35.29950438,"2024-03"
"196",20012014,2022-01-01,"Menganti",7841,"Kedung",2,20,22,547.5,0.017634805,33.18373159,"2022-01"
"197",20012014,2022-02-01,"Menganti",7841,"Kedung",1,2,3,427.5,0.017766551,29.78775595,"2022-02"
"198",20012014,2022-03-01,"Menganti",7841,"Kedung",0,1,1,289,0.018191778,31.7105047,"2022-03"
"199",20012014,2022-07-01,"Menganti",7841,"Kedung",0,0,0,61,0.016800203,32.42156599,"2022-07"
"200",20012014,2022-08-01,"Menganti",7841,"Kedung",0,0,0,46,0.016413823,32.34459643,"2022-08"
"201",20012014,2022-09-01,"Menganti",7841,"Kedung",0,0,0,73,0.016548502,34.74269772,"2022-09"
"202",20012014,2023-01-01,"Menganti",7899,"Kedung",0,0,0,547.5,0.017666467,31.61542362,"2023-01"
"203",20012014,2023-02-01,"Menganti",7899,"Kedung",0,0,0,625.5,0.017684177,26.112934,"2023-02"
"204",20012014,2023-03-01,"Menganti",7899,"Kedung",0,0,0,280.5,0.017650918,32.03092016,"2023-03"
"205",20012014,2023-07-01,"Menganti",7899,"Kedung",0,0,0,36,0.015789622,34.28907691,"2023-07"
"206",20012014,2023-08-01,"Menganti",7899,"Kedung",0,0,0,11,0.01505477,36.96446889,"2023-08"
"207",20012014,2023-09-01,"Menganti",7899,"Kedung",0,0,0,10,0.014169215,37.40504384,"2023-09"
"208",20012014,2024-01-01,"Menganti",7899,"Kedung",0,1,1,513.5,0.018685396,32.69200881,"2024-01"
"209",20012014,2024-02-01,"Menganti",7899,"Kedung",2,5,7,417.5,0.018870038,32.69200881,"2024-02"
"210",20012014,2024-03-01,"Menganti",7899,"Kedung",4,23,27,425.5,0.018984629,36.40952016,"2024-03"
"211",20012015,2022-01-01,"Kerso",4884,"Kedung",0,7,7,553.5,0.017622989,32.51848,"2022-01"
"212",20012015,2022-02-01,"Kerso",4884,"Kedung",1,3,4,434.5,0.017731276,30.41848965,"2022-02"
"213",20012015,2022-03-01,"Kerso",4884,"Kedung",0,0,0,296.5,0.018159081,31.78095793,"2022-03"
"214",20012015,2022-07-01,"Kerso",4884,"Kedung",0,0,0,59,0.016769813,32.39016191,"2022-07"
"215",20012015,2022-08-01,"Kerso",4884,"Kedung",0,1,1,45,0.016386696,32.48758171,"2022-08"
"216",20012015,2022-09-01,"Kerso",4884,"Kedung",0,0,0,72,0.01652455,33.98041868,"2022-09"
"217",20012015,2023-01-01,"Kerso",4889,"Kedung",1,5,6,553.5,0.017634782,31.89430345,"2023-01"
"218",20012015,2023-02-01,"Kerso",4889,"Kedung",0,0,0,640,0.01765274,24.40453448,"2023-02"
"219",20012015,2023-03-01,"Kerso",4889,"Kedung",0,0,0,283,0.017617399,31.86007371,"2023-03"
"220",20012015,2023-07-01,"Kerso",4889,"Kedung",0,1,1,36,0.015762944,34.25444324,"2023-07"
"221",20012015,2023-08-01,"Kerso",4889,"Kedung",0,0,0,10,0.01504917,36.92320617,"2023-08"
"222",20012015,2023-09-01,"Kerso",4889,"Kedung",0,2,2,10,0.014171665,37.01018647,"2023-09"
"223",20012015,2024-01-01,"Kerso",4889,"Kedung",0,2,2,524,0.018651575,31.95667557,"2024-01"
"224",20012015,2024-02-01,"Kerso",4889,"Kedung",0,2,2,427,0.018834834,31.95667557,"2024-02"
"225",20012015,2024-03-01,"Kerso",4889,"Kedung",1,6,7,435,0.018949566,36.83262552,"2024-03"
"226",20012016,2022-01-01,"Tanggul Tlare",701,"Kedung",0,1,1,555,0.01763047,36.71543354,"2022-01"
"227",20012016,2022-02-01,"Tanggul Tlare",701,"Kedung",0,0,0,437,0.017822547,30.61023307,"2022-02"
"228",20012016,2022-03-01,"Tanggul Tlare",701,"Kedung",0,0,0,297.5,0.018252854,32.97052248,"2022-03"
"229",20012016,2022-07-01,"Tanggul Tlare",701,"Kedung",0,0,0,60,0.016856335,31.84091799,"2022-07"
"230",20012016,2022-08-01,"Tanggul Tlare",701,"Kedung",0,0,0,43,0.016471295,32.63677812,"2022-08"
"231",20012016,2022-09-01,"Tanggul Tlare",701,"Kedung",0,0,0,72,0.016608437,34.60817605,"2022-09"
"232",20012016,2023-01-01,"Tanggul Tlare",708,"Kedung",0,1,1,555,0.017726851,32.10908602,"2023-01"
"233",20012016,2023-02-01,"Tanggul Tlare",708,"Kedung",0,0,0,638.5,0.01774412,24.81152022,"2023-02"
"234",20012016,2023-03-01,"Tanggul Tlare",708,"Kedung",0,0,0,285,0.017709805,32.20236166,"2023-03"
"235",20012016,2023-07-01,"Tanggul Tlare",708,"Kedung",0,0,0,35,0.015842894,33.6214038,"2023-07"
"236",20012016,2023-08-01,"Tanggul Tlare",708,"Kedung",0,0,0,11,0.015128144,36.81364967,"2023-08"
"237",20012016,2023-09-01,"Tanggul Tlare",708,"Kedung",0,0,0,10,0.014244658,36.60767186,"2023-09"
"238",20012016,2024-01-01,"Tanggul Tlare",708,"Kedung",0,0,0,530,0.01874797,31.91717976,"2024-01"
